$GPGGA,151633,5200.512469,N,422.104037,E,1,18,0.8,60.7,M,,M,,*4E
$GPGGA,151634,5200.512469,N,422.104037,E,1,17,0.8,60.7,M,,M,,*46
$GPGGA,151635,5200.512469,N,422.104037,E,1,17,0.8,60.7,M,,M,,*47
$GPGGA,151636,5200.512469,N,422.104037,E,1,16,0.8,60.7,M,,M,,*45
$GPGGA,151637,5200.512469,N,422.104037,E,1,19,0.7,60.7,M,,M,,*44
$GPGGA,151638,5200.512469,N,422.104037,E,1,19,0.7,60.7,M,,M,,*4B
$GPGGA,151639,5200.512469,N,422.104037,E,1,19,0.7,60.7,M,,M,,*4A
$GPGGA,151640,5200.512469,N,422.104037,E,1,19,0.7,60.7,M,,M,,*44
$GPGGA,151641,5200.512469,N,422.104037,E,1,18,0.7,60.7,M,,M,,*44
$GPGGA,151642,5200.512469,N,422.104037,E,1,17,0.7,60.7,M,,M,,*48
$GPGGA,151643,5200.512469,N,422.104037,E,1,17,0.7,60.7,M,,M,,*49
$GPGGA,151644,5200.512469,N,422.104037,E,1,17,0.8,60.7,M,,M,,*41
$GPGGA,151645,5200.512469,N,422.104037,E,1,18,0.7,60.7,M,,M,,*40
$GPGGA,151646,5200.512469,N,422.104037,E,1,18,0.7,60.7,M,,M,,*43
$GPGGA,151647,5200.512469,N,422.104037,E,1,17,0.8,60.7,M,,M,,*42
$GPGGA,151648,5200.512469,N,422.104037,E,1,17,0.8,60.7,M,,M,,*4D
$GPGGA,151649,5200.512469,N,422.104037,E,1,17,0.8,60.7,M,,M,,*4C
$GPGGA,151650,5200.512469,N,422.104037,E,1,18,0.7,60.7,M,,M,,*44
$GPGGA,151651,5200.512469,N,422.104037,E,1,18,0.7,60.7,M,,M,,*45
$GPGGA,151652,5200.512469,N,422.104037,E,1,17,0.8,60.7,M,,M,,*46
$GPGGA,151653,5200.512469,N,422.104037,E,1,16,0.8,60.7,M,,M,,*46
$GPGGA,151654,5200.512469,N,422.104037,E,1,17,0.8,60.7,M,,M,,*40
$GPGGA,151655,5200.512646,N,422.103882,E,1,18,0.8,60.4,M,,M,,*43
$GPGGA,151656,5200.512646,N,422.103882,E,1,19,0.8,60.4,M,,M,,*41
$GPGGA,151657,5200.512646,N,422.103882,E,1,18,0.8,60.4,M,,M,,*41
$GPGGA,151658,5200.512646,N,422.103882,E,1,13,0.9,60.4,M,,M,,*44
$GPGGA,151659,5200.512646,N,422.103882,E,1,19,0.8,60.4,M,,M,,*4E
$GPGGA,151700,5200.512646,N,422.103882,E,1,20,0.8,60.4,M,,M,,*49
$GPGGA,151701,5200.512646,N,422.103882,E,1,20,0.8,60.4,M,,M,,*48
$GPGGA,151702,5200.512646,N,422.103882,E,1,19,0.8,60.4,M,,M,,*41
$GPGGA,151703,5200.512646,N,422.103882,E,1,21,0.7,60.4,M,,M,,*44
$GPGGA,151704,5200.512646,N,422.103882,E,1,16,0.8,60.4,M,,M,,*48
$GPGGA,151705,5200.512646,N,422.103882,E,1,18,0.8,60.4,M,,M,,*47
$GPGGA,151706,5200.512646,N,422.103882,E,1,17,0.9,60.4,M,,M,,*4A
$GPGGA,151707,5200.512646,N,422.103882,E,1,16,0.9,60.4,M,,M,,*4A
$GPGGA,151708,5200.512646,N,422.103882,E,1,14,1,60.4,M,,M,,*4F
$GPGGA,151709,5200.512646,N,422.103882,E,1,13,1.1,60.4,M,,M,,*48
$GPGGA,151710,5200.512646,N,422.103882,E,1,13,1.1,60.4,M,,M,,*40
$GPGGA,151711,5200.512646,N,422.103882,E,1,13,1,60.4,M,,M,,*40
$GPGGA,151712,5200.512646,N,422.103882,E,1,11,1.1,60.4,M,,M,,*40
$GPGGA,151713,5200.512646,N,422.103882,E,1,13,0.9,60.4,M,,M,,*4A
$GPGGA,151714,5200.512646,N,422.103882,E,1,14,0.9,60.4,M,,M,,*4A
$GPGGA,151715,5200.512646,N,422.103882,E,1,13,0.9,60.4,M,,M,,*4C
$GPGGA,151716,5200.512646,N,422.103882,E,1,14,0.9,60.4,M,,M,,*48
$GPGGA,151717,5200.512646,N,422.103882,E,1,14,0.9,60.4,M,,M,,*49
$GPGGA,151718,5200.512646,N,422.103882,E,1,18,0.7,60.4,M,,M,,*44
$GPGGA,151719,5200.512646,N,422.103882,E,1,17,0.8,60.4,M,,M,,*45
$GPGGA,151720,5200.512646,N,422.103882,E,1,18,0.7,60.4,M,,M,,*4F
$GPGGA,151721,5200.512646,N,422.103882,E,1,13,0.9,60.4,M,,M,,*4B
$GPGGA,151722,5200.512646,N,422.103882,E,1,17,0.8,60.4,M,,M,,*4D
$GPGGA,151723,5200.512646,N,422.103882,E,1,18,0.8,60.4,M,,M,,*43
$GPGGA,151724,5200.512646,N,422.103882,E,1,18,0.7,60.4,M,,M,,*4B
$GPGGA,151725,5200.512646,N,422.103882,E,1,19,0.7,60.4,M,,M,,*4B
$GPGGA,151726,5200.512646,N,422.103882,E,1,18,0.7,60.4,M,,M,,*49
$GPGGA,151727,5200.512646,N,422.103882,E,1,20,0.7,60.4,M,,M,,*43
$GPGGA,151728,5200.512646,N,422.103882,E,1,17,0.7,60.4,M,,M,,*48
$GPGGA,151729,5200.512646,N,422.103882,E,1,13,0.8,60.4,M,,M,,*42
$GPGGA,151730,5200.512646,N,422.103882,E,1,18,0.7,60.4,M,,M,,*4E
$GPGGA,151731,5200.512646,N,422.103882,E,1,16,0.8,60.4,M,,M,,*4E
$GPGGA,151732,5200.512646,N,422.103882,E,1,18,0.7,60.4,M,,M,,*4C
$GPGGA,151733,5200.512646,N,422.103882,E,1,19,0.7,60.4,M,,M,,*4C
$GPGGA,151734,5200.512646,N,422.103882,E,1,17,0.8,60.4,M,,M,,*4A
$GPGGA,151735,5200.512646,N,422.103882,E,1,22,0.7,60.4,M,,M,,*42
$GPGGA,151736,5200.512646,N,422.103882,E,1,20,0.7,60.4,M,,M,,*43
$GPGGA,151737,5200.512646,N,422.103882,E,1,21,0.7,60.4,M,,M,,*43
$GPGGA,151738,5200.512646,N,422.103882,E,1,22,0.7,60.4,M,,M,,*4F
$GPGGA,151739,5200.512646,N,422.103882,E,1,22,0.7,60.4,M,,M,,*4E
$GPGGA,151740,5200.512646,N,422.103882,E,1,19,0.8,60.4,M,,M,,*47
$GPGGA,151741,5200.512646,N,422.103882,E,1,17,0.8,60.4,M,,M,,*48
$GPGGA,151742,5200.512646,N,422.103882,E,1,17,0.8,60.4,M,,M,,*4B
$GPGGA,151743,5200.512646,N,422.103882,E,1,19,0.7,60.4,M,,M,,*4B
$GPGGA,151744,5200.512646,N,422.103882,E,1,20,0.7,60.4,M,,M,,*46
$GPGGA,151745,5200.512646,N,422.103882,E,1,17,0.8,60.4,M,,M,,*4C
$GPGGA,151746,5200.512646,N,422.103882,E,1,19,0.7,60.4,M,,M,,*4E
$GPGGA,151747,5200.512646,N,422.103882,E,1,18,0.7,60.4,M,,M,,*4E
$GPGGA,151748,5200.512646,N,422.103882,E,1,19,0.7,60.4,M,,M,,*40
$GPGGA,151749,5200.512646,N,422.103882,E,1,18,0.8,60.4,M,,M,,*4F
$GPGGA,151750,5200.512646,N,422.103882,E,1,20,0.7,60.4,M,,M,,*43
$GPGGA,151751,5200.512646,N,422.103882,E,1,20,0.7,60.4,M,,M,,*42
$GPGGA,151752,5200.512646,N,422.103882,E,1,19,0.7,60.4,M,,M,,*4B
$GPGGA,151753,5200.512646,N,422.103882,E,1,17,0.9,60.4,M,,M,,*4A
